Plot,Time,Feeder Y/N,Direction,Transect,Meter,Invasive,Veg Type,Species,Height,Browse,Browse percentage,Bite count,Total stems,Family,,Notes
LV1,2019,Y,SE,2,39,Native,Vine,Blackberry,30,0,,,,Rosaceae,,
LV1,2019,Y,SE,2,40,Native,Vine,Blackberry,35,0,,,,Rosaceae,,
LV1,2019,Y,SE,2,40,Native,Grass,Silver Plumegrass,50,0,,,,Poaceae,,
LV1,2019,Y,SE,2,41,Native,Tree,Winged Elm,60,0,,,,Ulmaceae,,
LV1,2019,Y,SE,2,41,Native,Vine,Blackberry,56,0,,,,Rosaceae,,
LV1,2019,Y,SE,2,41,Native,Shrub,Eastern Baccharis,150,0,,,,Asteraceae,,
LV1,2019,Y,SE,2,42,Native,Vine,Poison Ivy,5,0,,,,Anacardiaceae,,
LV1,2019,Y,SE,2,43,Native,Vine,Blackberry,55,0,,,,Rosaceae,,
LV1,2019,Y,SE,2,44,Native,Shrub,American Beautyberry,29,0,,,,Lamiaceae,,
LV1,2019,Y,SE,2,44,Native,Vine,Blackberry,75,0,,,,Rosaceae,,
LV1,2019,Y,SE,2,45,Native,Shrub,Eastern Baccharis,150,0,,,,Asteraceae,,
LV1,2019,Y,SE,2,46,Native,Vine,Virginia Creeper,5,,,,,Vitaceae,,
LV1,2019,Y,SE,2,47,Native,Vine,Poison Ivy,35,,,,,Anacardiaceae,,
LV1,2019,Y,SE,2,47,Native,Vine,Trumpet Creeper,34,,,,,Bignoniaceae,,
LV1,2019,Y,SE,2,48,Native,Vine,Blackberry,10,,,,,Rosaceae,,
LV1,2019,Y,SE,2,48,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2019,Y,SE,2,49,Native,Vine,Blackberry,20,,,,,Rosaceae,,
LV1,2019,Y,SE,2,49,Native,Tree,Winged Elm,94,,,,,Ulmaceae,,
LV1,2019,Y,SE,2,49,Native,Forb,Winged Sumac,147,,,,,Anacardiaceae,,
LV1,2019,Y,SE,2,50,Native,Vine,Blackberry,20,,,,,Rosaceae,,
LV1,2019,Y,SE,2,50,Native,Tree,Red Maple,36,,,,,Aceraceae,,
LV1,2019,N,SW,4,1,Native,Forb,Butterfly Pea,32,0,,,,Fabaceae,,
LV1,2019,N,SW,4,2,Native,Forb,Goldenrod,15,0,,,,Asteraceae,,
LV1,2019,N,SW,4,2,Native,Forb,Butterfly Pea,7,0,,,,Fabaceae,,
LV1,2019,N,SW,4,3,Native,Forb,Butterfly Pea,30,0,,,,Fabaceae,,
LV1,2019,N,SW,4,3,Native,Vine,Blackberry,14,0,,,,Rosaceae,,
LV1,2019,N,SW,4,4,Native,Tree,Black Oak,94,0,,,,Fagaceae,,
LV1,2019,N,SW,4,5,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,6,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,7,Native,Tree,Black Oak,100,0,,,,Fagaceae,,
LV1,2019,N,SW,4,7,Native,Vine,Climbing Dogbane,95,0,,,,Apocynaceae,,
LV1,2019,N,SW,4,8,Native,Vine,Yellow Jessamine,6,0,,,,Gelsemiaceae,,
LV1,2019,N,SW,4,9,Native,Forb,Hairy Lespedeza,15,0,,,,Fabaceae,,
LV1,2019,N,SW,4,9,Native,Vine,Poison Ivy,20,0,,,,Anacardiaceae,,
LV1,2019,N,SW,4,10,Native,Grass,Dichanthelium,50,0,,,,Poaceae,,
LV1,2019,N,SW,4,10,Native,Tree,Black Oak,90,0,,,,Fagaceae,,
LV1,2019,N,SW,4,11,Native,Tree,Black Oak,110,0,,,,Fagaceae,,
LV1,2019,N,SW,4,11,Invasive,Vine,Japanese Honeysuckle,10,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,12,Native,Tree,Black Oak,150,0,,,,Fagaceae,,
LV1,2019,N,SW,4,12,Native,Vine,Blackberry,72,0,,,,Rosaceae,,
LV1,2019,N,SW,4,13,Native,Vine,Poison Ivy,15,0,,,,Anacardiaceae,,
LV1,2019,N,SW,4,13,Native,Grass,Spike Grass,12,0,,,,Poaceae,,
LV1,2019,N,SW,4,14,Native,Tree,Black Oak,17,0,,,,Fagaceae,,
LV1,2019,N,SW,4,14,Native,Forb,Desmodium,40,0,,,,Fabaceae,,
LV1,2019,N,SW,4,14,Native,Tree,Sweetgum,110,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,15,Native,Tree,Winged Elm,40,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,15,Native,Vine,Poison Ivy,10,0,,,,Anacardiaceae,,
LV1,2019,N,SW,4,16,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,17,Native,Tree,Sweetgum,40,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,17,Native,Vine,Virginia Creeper,9,0,,,,Vitaceae,,
LV1,2019,N,SW,4,18,Native,Tree,Winged Elm,60,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,18,Native,Forb,Desmodium,28,0,,,,Fabaceae,,
LV1,2019,N,SW,4,19,na,Grass,Grass 1,61,0,,,,Poaceae,,
LV1,2019,N,SW,4,20,Native,Tree,Black Oak,30,0,,,,Fagaceae,,
LV1,2019,N,SW,4,20,Native,Forb,Galactia,10,0,,,,Fabaceae,,
LV1,2019,N,SW,4,21,Native,Tree,Winged Elm,110,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,21,Native,Forb,Elephants-Foot,2,0,,,,Asteraceae,,
LV1,2019,N,SW,4,21,Native,Vine,Virginia Creeper,13,0,,,,Vitaceae,,
LV1,2019,N,SW,4,22,Native,Forb,Galactia,50,0,,,,Fabaceae,,
LV1,2019,N,SW,4,23,Native,Tree,Sweetgum,105,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,24,Native,Tree,Sweetgum,70,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,25,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,26,Native,Tree,Winged Elm,144,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,27,Native,Tree,Winged Elm,130,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,28,Native,Vine,Blackberry,40,0,,,,Rosaceae,,
LV1,2019,N,SW,4,29,Invasive,Vine,Japanese Honeysuckle,15,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,29,Invasive,Shrub,Chinese Privet,122,0,,,,Oleaceae,,
LV1,2019,N,SW,4,30,Native,Vine,Poison Ivy,15,0,,,,Anacardiaceae,,
LV1,2019,N,SW,4,30,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,31,Native,Tree,Winged Elm,80,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,31,Native,Vine,Poison Ivy,45,0,,,,Anacardiaceae,,
LV1,2019,N,SW,4,32,Invasive,Vine,Japanese Honeysuckle,10,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,32,Native,Vine,Blackberry,44,0,,,,Rosaceae,,
LV1,2019,N,SW,4,33,Native,Tree,Red Maple,90,0,,,,Aceraceae,,
LV1,2019,N,SW,4,33,Native,Forb,Desmodium,70,0,,,,Fabaceae,,
LV1,2019,N,SW,4,33,Native,Tree,Overcup Oak,73,0,,,,Fagaceae,,
LV1,2019,N,SW,4,34,Native,Forb,Goldenrod,62,0,,,,Asteraceae,,
LV1,2019,N,SW,4,34,Native,Vine,Blackberry,30,0,,,,Rosaceae,,
LV1,2019,N,SW,4,35,Native,Forb,Goldenrod,91,0,,,,Asteraceae,,
LV1,2019,N,SW,4,35,Native,Tree,Winged Elm,122,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,36,Native,Forb,Goldenrod,58,0,,,,Asteraceae,,
LV1,2019,N,SW,4,36,Invasive,Vine,Japanese Honeysuckle,25,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,37,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,38,Invasive,Vine,Japanese Honeysuckle,7,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,38,Native,Tree,Sweetgum,92,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,38,Native,Forb,Desmodium,110,0,,,,Fabaceae,,
LV1,2019,N,SW,4,39,Native,Tree,Sweetgum,130,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,39,Invasive,Vine,Japanese Honeysuckle,2,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,40,Native,Vine,Blackberry,35,0,,,,Rosaceae,,
LV1,2019,N,SW,4,40,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,40,Native,Forb,Goldenrod,90,0,,,,Asteraceae,,
LV1,2019,N,SW,4,41,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SW,4,42,Invasive,Forb,Sericea Lespedeza,42,0,,,,Fabaceae,,
LV1,2019,N,SW,4,43,Native,Grass,Purpletop,25,0,,,,Poaceae,,
LV1,2019,N,SW,4,44,Invasive,Vine,Japanese Honeysuckle,26,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,44,Native,Tree,Winged Elm,144,0,,,,Ulmaceae,,
LV1,2019,N,SW,4,45,Invasive,Vine,Japanese Honeysuckle,20,0,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,46,Invasive,Vine,Japanese Honeysuckle,9,,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,46,Native,Tree,Winged Elm,130,,,,,Ulmaceae,,
LV1,2019,N,SW,4,47,Native,Tree,Sweetgum,150,,,,,Hammamelidaceae,,
LV1,2019,N,SW,4,47,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,48,Native,Tree,Winged Elm,72,,,,,Ulmaceae,,
LV1,2019,N,SW,4,49,Invasive,Vine,Japanese Honeysuckle,11,,,,,Caprifoliaceae,,
LV1,2019,N,SW,4,50,na,Bare Ground,Litter,0,,,,,inanimate,,
LV1,2019,N,NE,1,1,Native,Tree,Eastern Red Cedar,70,0,,,,Cupressaceae,,
LV1,2019,N,NE,1,1,Native,Grass,Dichanthelium,10,0,,,,Poaceae,,
LV1,2019,N,NE,1,2,Native,Tree,Eastern Red Cedar,130,0,,,,Cupressaceae,,
LV1,2019,N,NE,1,2,Native,Tree,Black Oak,69,0,,,,Fagaceae,,
LV1,2019,N,NE,1,3,Native,Tree,Black Oak,72,0,,,,Fagaceae,,
LV1,2019,N,NE,1,3,Invasive,Forb,Sericea Lespedeza,30,0,,,,Fabaceae,,
LV1,2019,N,NE,1,4,Native,Tree,Black Oak,80,0,,,,Fagaceae,,
LV1,2019,N,NE,1,5,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,6,Native,Tree,Winged Elm,149,0,,,,Ulmaceae,,
LV1,2019,N,NE,1,7,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,8,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,9,Native,Tree,Winged Elm,110,0,,,,Ulmaceae,,
LV1,2019,N,NE,1,9,Native,Vine,Climbing Dogbane,112,0,,,,Apocynaceae,,
LV1,2019,N,NE,1,10,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,11,Native,Tree,Winged Elm,65,0,,,,Ulmaceae,,
LV1,2019,N,NE,1,12,Native,Vine,Climbing Dogbane,29,0,,,,Apocynaceae,,
LV1,2019,N,NE,1,13,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,14,Native,Vine,Climbing Hempvine,20,0,,,,Apocynaceae,,
LV1,2019,N,NE,1,15,Native,Grass,Silver Plumegrass,68,0,,,,Poaceae,,
LV1,2019,N,NE,1,16,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,17,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,18,Native,Tree,Winged Elm,144,0,,,,Ulmaceae,,
LV1,2019,N,NE,1,19,Native,Tree,Winged Elm,126,0,,,,Ulmaceae,,
LV1,2019,N,NE,1,20,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,21,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,22,Native,Tree,Black Oak,110,0,,,,Fagaceae,,
LV1,2019,N,NE,1,23,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,24,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,25,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,26,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,27,Native,Grass,Dichanthelium,11,0,,,,Poaceae,,
LV1,2019,N,NE,1,28,Native,Grass,Sedge,24,0,,,,Cyperaceae,,
LV1,2019,N,NE,1,29,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,30,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NE,1,31,Native,Vine,Muscadine,19,0,,,,Vitaceae,,
LV1,2019,N,NE,1,32,Native,Tree,Black Oak,24,0,,,,Fagaceae,,
LV1,2019,N,NE,1,33,Native,Vine,Muscadine,35,0,,,,Vitaceae,,
LV1,2019,N,NE,1,33,Native,Tree,Water Oak,110,0,,,,Fagaceae,,
LV1,2019,N,NE,1,34,Native,Vine,Muscadine,49,0,,,,Vitaceae,,
LV1,2019,N,NE,1,35,Native,Tree,Persimmon,41,0,,,,Ebenaceae,,
LV1,2019,N,NE,1,35,Native,Tree,Sweetgum,84,0,,,,Hammamelidaceae,,
LV1,2019,N,NE,1,36,Native,Grass,Silver Plumegrass,48,0,,,,Poaceae,,
LV1,2019,N,NE,1,37,Invasive,Vine,Japanese Honeysuckle,51,0,,,,Caprifoliaceae,,
LV1,2019,N,NE,1,37,Native,Forb,Desmodium,30,0,,,,Fabaceae,,
LV1,2019,N,NE,1,38,Native,Tree,Sweetgum,84,0,,,,Hammamelidaceae,,
LV1,2019,N,NE,1,38,Invasive,Vine,Japanese Honeysuckle,28,0,,,,Caprifoliaceae,,
LV1,2019,N,NE,1,39,Native,Vine,Muscadine,74,0,,,,Vitaceae,,
LV1,2019,N,NE,1,40,Native,Tree,Sweetgum,51,0,,,,Hammamelidaceae,,
LV1,2019,N,NE,1,41,Native,Tree,Persimmon,23,0,,,,Ebenaceae,,
LV1,2019,N,NE,1,41,Native,Tree,Sweetgum,90,0,,,,Hammamelidaceae,,
LV1,2019,N,NE,1,42,Native,Vine,Blackberry,61,0,,,,Rosaceae,,
LV1,2019,N,NE,1,42,Native,Vine,Poison Ivy,11,0,,,,Anacardiaceae,,
LV1,2019,N,NE,1,43,Native,Vine,Muscadine,31,0,,,,Vitaceae,,
LV1,2019,N,NE,1,44,Native,Tree,Water Oak,23,0,,,,Fagaceae,,
LV1,2019,N,NE,1,45,na,Grass,Grass 1,56,0,,,,Poaceae,,
LV1,2019,N,NE,1,45,Native,Vine,Muscadine,56,0,,,,Vitaceae,,
LV1,2019,N,NE,1,46,Native,Vine,Muscadine,54,,,,,Vitaceae,,
LV1,2019,N,NE,1,46,Native,Tree,Persimmon,145,,,,,Ebenaceae,,
LV1,2019,N,NE,1,46,na,Grass,Grass 1,30,,,,,Poaceae,,
LV1,2019,N,NE,1,47,Native,Forb,Goldenrod,42,,,,,Asteraceae,,
LV1,2019,N,NE,1,48,Native,Tree,Water Oak,49,,,,,Fagaceae,,
LV1,2019,N,NE,1,48,na,Grass,Grass 1,11,,,,,Poaceae,,
LV1,2019,N,NE,1,49,Native,Vine,Muscadine,17,,,,,Vitaceae,,
LV1,2019,N,NE,1,50,na,Bare Ground,Litter,0,,,,,inanimate,,
LV1,2019,N,NW,3,1,Native,Vine,Poison Ivy,11,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,2,Native,Vine,Virginia Creeper,7,0,,,,Vitaceae,,
LV1,2019,N,NW,3,2,Native,Grass,Sedge,4,0,,,,Cyperaceae,,
LV1,2019,N,NW,3,3,Native,Tree,Sweetgum,55,0,,,,Hammamelidaceae,,
LV1,2019,N,NW,3,3,Native,Grass,Silver Plumegrass,56,0,,,,Poaceae,,
LV1,2019,N,NW,3,3,Native,Grass,Dichanthelium,17,0,,,,Poaceae,,
LV1,2019,N,NW,3,4,Invasive,Vine,Japanese Honeysuckle,24,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,5,Native,Forb,Goldenrod,56,0,,,,Asteraceae,,
LV1,2019,N,NW,3,5,Native,Forb,Slender Lespedeza,29,0,,,,Fabaceae,,
LV1,2019,N,NW,3,6,Invasive,Vine,Japanese Honeysuckle,51,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,7,Native,Tree,Black Oak,68,0,,,,Fagaceae,,
LV1,2019,N,NW,3,8,Invasive,Vine,Japanese Honeysuckle,4,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,9,na,Grass,Grass 1,3,0,,,,Poaceae,,
LV1,2019,N,NW,3,9,Native,Tree,Red Maple,93,0,,,,Aceraceae,,
LV1,2019,N,NW,3,10,Native,Tree,Black Oak,108,0,,,,Fagaceae,,
LV1,2019,N,NW,3,11,Native,Vine,Virginia Creeper,7,0,,,,Vitaceae,,
LV1,2019,N,NW,3,12,Native,Vine,Virginia Creeper,13,0,,,,Vitaceae,,
LV1,2019,N,NW,3,12,Native,Forb,Elephants-Foot,4,0,,,,Asteraceae,,
LV1,2019,N,NW,3,13,Native,Vine,Blackberry,36,0,,,,Rosaceae,,
LV1,2019,N,NW,3,14,Native,Vine,Virginia Creeper,14,0,,,,Vitaceae,,
LV1,2019,N,NW,3,14,Invasive,Vine,Japanese Honeysuckle,32,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,14,Native,Tree,Red Maple,76,0,,,,Aceraceae,,
LV1,2019,N,NW,3,15,Invasive,Vine,Japanese Honeysuckle,7,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,16,Native,Shrub,Eastern Baccharis,132,0,,,,Asteraceae,,
LV1,2019,N,NW,3,16,Invasive,Vine,Japanese Honeysuckle,45,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,17,Native,Shrub,Eastern Baccharis,44,0,,,,Asteraceae,,
LV1,2019,N,NW,3,17,Native,Grass,Dichanthelium,27,0,,,,Poaceae,,
LV1,2019,N,NW,3,18,Native,Vine,Blackberry,56,0,,,,Rosaceae,,
LV1,2019,N,NW,3,18,Native,Tree,Water Oak,136,0,,,,Fagaceae,,
LV1,2019,N,NW,3,19,Native,Vine,Blackberry,15,0,,,,Rosaceae,,
LV1,2019,N,NW,3,19,Native,Forb,Galactia,48,0,,,,Fabaceae,,
LV1,2019,N,NW,3,20,Native,Tree,Bitternut Hickory,86,0,,,,Juglandaceae,,
LV1,2019,N,NW,3,20,Native,Vine,Muscadine,14,0,,,,Vitaceae,,
LV1,2019,N,NW,3,21,Native,Vine,Muscadine,67,0,,,,Vitaceae,,
LV1,2019,N,NW,3,21,Native,Vine,Crossvine,66,0,,,,Bignoniaceae,,
LV1,2019,N,NW,3,22,Native,Vine,Muscadine,44,0,,,,Vitaceae,,
LV1,2019,N,NW,3,22,Native,Vine,Poison Ivy,24,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,23,Native,Vine,Blackberry,29,0,,,,Rosaceae,,
LV1,2019,N,NW,3,24,Native,Vine,Blackberry,26,0,,,,Rosaceae,,
LV1,2019,N,NW,3,24,Native,Tree,Persimmon,32,0,,,,Ebenaceae,,
LV1,2019,N,NW,3,25,Native,Tree,Black Oak,39,0,,,,Fagaceae,,
LV1,2019,N,NW,3,25,Native,Tree,Black Oak,45,0,,,,Fagaceae,,
LV1,2019,N,NW,3,26,Native,Vine,Poison Ivy,29,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,27,Native,Vine,Blackberry,34,0,,,,Rosaceae,,
LV1,2019,N,NW,3,28,Native,Tree,Water Oak,40,0,,,,Fagaceae,,
LV1,2019,N,NW,3,28,Native,Vine,Summer Grape,132,0,,,,Vitaceae,,
LV1,2019,N,NW,3,29,Native,Vine,Poison Ivy,27,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,29,Native,Tree,Black Oak,127,0,,,,Fagaceae,,
LV1,2019,N,NW,3,30,Native,Vine,Blackberry,29,0,,,,Rosaceae,,
LV1,2019,N,NW,3,30,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
LV1,2019,N,NW,3,31,Native,Vine,Virginia Creeper,16,0,,,,Vitaceae,,
LV1,2019,N,NW,3,31,Native,Tree,Sweetgum,129,0,,,,Hammamelidaceae,,
LV1,2019,N,NW,3,32,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,NW,3,33,Native,Vine,Poison Ivy,19,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,34,Native,Forb,Common Cinquefoil,17,0,,,,Asteraceae,,
LV1,2019,N,NW,3,34,Native,Vine,Poison Ivy,17,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,35,Invasive,Vine,Japanese Honeysuckle,7,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,35,Native,Forb,Desmodium,35,0,,,,Fabaceae,,
LV1,2019,N,NW,3,36,Invasive,Vine,Japanese Honeysuckle,11,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,36,Native,Forb,Goldenrod,28,0,,,,Asteraceae,,
LV1,2019,N,NW,3,36,Native,Forb,Desmodium,15,0,,,,Fabaceae,,
LV1,2019,N,NW,3,37,Native,Forb,Goldenrod,64,0,,,,Asteraceae,,
LV1,2019,N,NW,3,37,Native,Forb,Flat-Top Goldenrod,26,0,,,,Asteraceae,,
LV1,2019,N,NW,3,38,Native,Vine,Poison Ivy,24,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,39,na,Bare Ground,Bare Ground,0,0,,,,inanimate,,
LV1,2019,N,NW,3,40,Native,Vine,Blackberry,115,0,,,,Rosaceae,,
LV1,2019,N,NW,3,40,Native,Tree,Winged Elm,130,0,,,,Ulmaceae,,
LV1,2019,N,NW,3,41,Invasive,Vine,Japanese Honeysuckle,22,0,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,42,Native,Grass,Spike Grass,26,0,,,,Poaceae,,
LV1,2019,N,NW,3,42,Native,Tree,Black Oak,122,0,,,,Fagaceae,,
LV1,2019,N,NW,3,42,Native,Tree,Winged Elm,144,0,,,,Ulmaceae,,
LV1,2019,N,NW,3,43,Native,Tree,Winged Elm,102,0,,,,Ulmaceae,,
LV1,2019,N,NW,3,43,Native,Forb,Winged Sumac,147,0,,,,Anacardiaceae,,
LV1,2019,N,NW,3,44,Native,Tree,Water Oak,35,0,,,,Fagaceae,,
LV1,2019,N,NW,3,44,Native,Tree,Black Oak,108,0,,,,Fagaceae,,
LV1,2019,N,NW,3,45,Native,Vine,Blackberry,50,0,,,,Rosaceae,,
LV1,2019,N,NW,3,46,Native,Tree,Loblolly Pine,58,,,,,Pinaceae,,
LV1,2019,N,NW,3,46,Invasive,Vine,Japanese Honeysuckle,111,,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,46,Native,Tree,Winged Elm,125,,,,,Ulmaceae,,
LV1,2019,N,NW,3,47,Native,Vine,Climbing Dogbane,65,,,,,Apocynaceae,,
LV1,2019,N,NW,3,47,Invasive,Vine,Japanese Honeysuckle,72,,,,,Caprifoliaceae,,
LV1,2019,N,NW,3,47,Native,Vine,Blackberry,132,,,,,Rosaceae,,
LV1,2019,N,NW,3,48,na,Grass,Grass 1,49,,,,,Poaceae,,
LV1,2019,N,NW,3,48,Native,Vine,Blackberry,145,,,,,Rosaceae,,
LV1,2019,N,NW,3,49,na,Bare Ground,Litter,0,,,,,inanimate,,
LV1,2019,N,NW,3,50,Native,Tree,Red Maple,45,,,,,Aceraceae,,
LV1,2019,N,NW,3,50,Native,Grass,Spike Grass,50,,,,,Poaceae,,
LV1,2019,N,NW,3,50,Invasive,Vine,Japanese Honeysuckle,150,,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,1,na,Grass,Grass 1,8,0,,,,Poaceae,,
LV1,2019,N,SE,2,1,Native,Tree,Winged Elm,87,0,,,,Ulmaceae,,
LV1,2019,N,SE,2,2,Native,Tree,Black Oak,87,0,,,,Fagaceae,,
LV1,2019,N,SE,2,2,Native,Forb,Flat-Top Goldenrod,10,0,,,,Asteraceae,,
LV1,2019,N,SE,2,3,Native,Forb,Flat-Top Goldenrod,15,0,,,,Asteraceae,,
LV1,2019,N,SE,2,3,Native,Vine,Virginia Creeper,2,0,,,,Vitaceae,,
LV1,2019,N,SE,2,4,Native,Forb,Goldenrod,70,0,,,,Asteraceae,,
LV1,2019,N,SE,2,4,Native,Tree,Black Oak,110,0,,,,Fagaceae,,
LV1,2019,N,SE,2,5,Native,Forb,Flat-Top Goldenrod,70,0,,,,Asteraceae,,
LV1,2019,N,SE,2,5,Native,Tree,Winged Elm,121,0,,,,Ulmaceae,,
LV1,2019,N,SE,2,6,Native,Vine,Blackberry,2,0,,,,Rosaceae,,
LV1,2019,N,SE,2,6,Invasive,Vine,Japanese Honeysuckle,10,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,7,Native,Tree,Winged Elm,144,0,,,,Ulmaceae,,
LV1,2019,N,SE,2,7,Native,Vine,Yellow Jessamine,3,0,,,,Gelsemiaceae,,
LV1,2019,N,SE,2,8,Native,Vine,Climbing Dogbane,12,0,,,,Apocynaceae,,
LV1,2019,N,SE,2,8,Native,Tree,Black Oak,98,0,,,,Fagaceae,,
LV1,2019,N,SE,2,9,Native,Vine,Climbing Dogbane,34,0,,,,Apocynaceae,,
LV1,2019,N,SE,2,9,Native,Vine,Smilax,35,0,,,,Smilacaceae,,
LV1,2019,N,SE,2,10,Native,Grass,Silver Plumegrass,35,0,,,,Poaceae,,
LV1,2019,N,SE,2,11,Native,Vine,Poison Ivy,9,0,,,,Anacardiaceae,,
LV1,2019,N,SE,2,12,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,13,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,14,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,15,Native,Tree,Red Maple,45,0,,,,Aceraceae,,
LV1,2019,N,SE,2,15,Native,Vine,Poison Ivy,11,0,,,,Anacardiaceae,,
LV1,2019,N,SE,2,16,Native,Grass,Thistle,15,0,,,,Asteraceae,,
LV1,2019,N,SE,2,16,Invasive,Vine,Japanese Honeysuckle,4,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,17,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,18,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,19,Invasive,Vine,Japanese Honeysuckle,26,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,20,Invasive,Vine,Japanese Honeysuckle,5,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,21,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,22,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,23,na,Bare Ground,Litter,0,0,,,,inanimate,,
LV1,2019,N,SE,2,24,Invasive,Vine,Japanese Honeysuckle,15,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,25,Invasive,Vine,Japanese Honeysuckle,13,0,,,,Caprifoliaceae,,
LV1,2019,N,SE,2,26,na,Bare Ground,Coarse Woody Debris,0,0,,,,inanimate,,
LV1,2019,N,SE,2,27,na,Bare Ground,Litter,0,0,,,,inanimate,,
